iri	ontology	label	VeryPositive	Positive	Neutral	Negative	VeryNegative	count
http://purl.obolibrary.org/obo/DOID_0060323	DOID	breast abscess	1.0	3.0	21.0	62.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111141	DOID	delayed sleep phase syndrome	1.0	1.0	14.0	54.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0070036	DOID	autosomal dominant non-syndromic intellectual disability 6	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_4989	DOID	pancreatitis	3.75	12.5	19.25	48.0	16.5	4
http://purl.obolibrary.org/obo/DOID_11507	DOID	rumination disorder	2.0	3.0	14.0	67.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111551	DOID	neurogenic scapuloperoneal syndrome Kaeser type	1.0	2.0	17.0	62.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0111766	DOID	X-linked VACTERL association	1.0	1.0	14.0	69.0	15.0	1
http://purl.obolibrary.org/obo/DOID_13306	DOID	diphtheritic cystitis	1.0	1.0	18.0	59.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0111786	DOID	frontometaphyseal dysplasia 1	1.0	1.0	14.0	58.0	26.0	1
http://purl.obolibrary.org/obo/DOID_10354	DOID	breast fibrocystic disease	1.5	4.333333333333333	19.833333333333332	59.5	14.333333333333334	6
http://purl.obolibrary.org/obo/DOID_4947	DOID	cholangiocarcinoma	2.5	8.5	25.0	47.5	16.5	2
http://purl.obolibrary.org/obo/DOID_0060486	DOID	Perry syndrome	1.0	1.0	12.0	65.0	21.0	1
http://purl.obolibrary.org/obo/DOID_4687	DOID	thyroid gland mucoepidermoid carcinoma	2.0	3.0	14.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110010	DOID	achromatopsia 4	1.0	4.0	30.0	56.0	9.0	1
http://purl.obolibrary.org/obo/DOID_2382	DOID	kernicterus	2.0	3.0	21.0	57.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0111117	DOID	nephronophthisis-like nephropathy 1	2.0	3.0	15.0	65.0	15.0	1
http://purl.obolibrary.org/obo/DOID_12571	DOID	phacogenic glaucoma	3.2222222222222228	7.388888888888889	15.5	51.833333333333336	22.5	3
http://purl.obolibrary.org/obo/DOID_0080112	DOID	mitochondrial complex III deficiency nuclear type 3	3.0	6.0	16.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0060835	DOID	isolated microphthalmia 6	1.0	2.0	20.0	58.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0080239	DOID	autosomal recessive mental retardation 61	1.0	2.0	19.0	61.0	16.0	1
http://purl.obolibrary.org/obo/DOID_4288	DOID	external ear carcinoma	3.0	10.0	27.5	49.0	10.5	2
http://purl.obolibrary.org/obo/DOID_2766	DOID	ethmoid sinus adenocarcinoma	4.0	14.0	30.0	44.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0050898	DOID	phalanx chondroma	2.0	5.0	15.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0110885	DOID	inflammatory bowel disease 10	1.0	1.0	16.0	65.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0060488	DOID	Pitt-Hopkins syndrome	2.0	1.0	9.0	41.0	48.0	1
http://purl.obolibrary.org/obo/DOID_0080449	DOID	developmental and epileptic encephalopathy 16	1.0	2.0	15.0	53.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0110901	DOID	inflammatory bowel disease 26	1.0	1.0	17.0	66.0	15.0	1
http://purl.obolibrary.org/obo/DOID_5296	DOID	liver leiomyosarcoma	10.0	26.0	19.0	35.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0050762	DOID	adenylosuccinase lyase deficiency	1.0	1.0	7.0	36.0	55.0	1
http://purl.obolibrary.org/obo/DOID_0110845	DOID	xeroderma pigmentosum group D	1.0	2.0	21.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0080394	DOID	nephrotic syndrome type 19	3.0	6.0	16.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0112148	DOID	Uruguay faciocardiomusculoskeletal syndrome	3.0	6.0	21.0	55.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0090036	DOID	myoclonic dystonia 26	2.0	2.0	13.0	60.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0111578	DOID	Gillespie syndrome	1.0	2.0	16.0	58.0	22.0	1
http://purl.obolibrary.org/obo/DOID_10199	DOID	breast lipoma	8.0	21.0	22.0	38.0	11.0	1
http://purl.obolibrary.org/obo/DOID_13564	DOID	aspergillosis	2.5	6.6	16.7	56.7	17.5	5
http://purl.obolibrary.org/obo/DOID_10744	DOID	broad ligament malignant neoplasm	7.0	22.0	30.0	33.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0050903	DOID	parietal lobe ependymoma	2.0	5.0	20.0	58.0	14.0	1
http://purl.obolibrary.org/obo/DOID_13760	DOID	Pthirus pubis infestation	2.0	7.0	28.333333333333332	48.333333333333336	14.0	1
http://purl.obolibrary.org/obo/DOID_0110980	DOID	Joubert syndrome 1	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111483	DOID	combined oxidative phosphorylation deficiency 2	1.0	4.0	30.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110069	DOID	frontotemporal dementia and/or amyotrophic lateral sclerosis-4	2.0	3.0	17.0	63.0	16.0	1
http://purl.obolibrary.org/obo/DOID_9723	DOID	vitreous abscess	3.0	6.0	16.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0080985	DOID	syndromic X-linked intellectual disorder Lujan-Fryns-type	4.0	7.0	14.0	46.0	30.0	1
http://purl.obolibrary.org/obo/DOID_5822	DOID	gray zone lymphoma	4.0	8.0	16.0	55.0	16.0	1
http://purl.obolibrary.org/obo/DOID_10445	DOID	perforated corneal ulcer	2.0	2.0	12.0	58.0	27.0	1
http://purl.obolibrary.org/obo/DOID_0110729	DOID	neuronal ceroid lipofuscinosis 6	1.0	0.0	9.0	21.0	69.0	1
http://purl.obolibrary.org/obo/DOID_6139	DOID	uterine corpus epithelioid leiomyosarcoma	2.0	4.0	12.0	62.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0110185	DOID	Charcot-Marie-Tooth disease type 4A	1.0	3.0	29.0	57.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111894	DOID	Diamond Blackfan anemia 15 with mandibulofacial dysostosis	1.0	2.0	17.0	58.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0080367	DOID	chronic eosinophilic leukemia	1.0	1.0	19.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0060752	DOID	familial temporal lobe epilepsy 5	3.0	5.0	13.0	60.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0050035	DOID	African tick-bite fever	1.5	3.0	17.5	61.5	16.5	1
http://purl.obolibrary.org/obo/DOID_0111388	DOID	X-linked hypoparathyroidism	2.0	3.0	18.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080557	DOID	congenital disorder of glycosylation Ie	2.0	1.0	9.0	43.0	46.0	1
http://purl.obolibrary.org/obo/DOID_5535	DOID	gallbladder squamous cell carcinoma	5.0	19.0	36.0	33.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0112309	DOID	central precocious puberty 2	1.0	3.0	17.0	67.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111826	DOID	Abruzzo-Erickson syndrome	1.0	2.0	14.0	54.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0060887	DOID	ossification of the posterior longitudinal ligament of spine	1.0	1.0	15.0	58.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0090050	DOID	dystonia 27	2.0	2.0	11.0	62.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0111935	DOID	immunodeficiency 16	1.0	2.0	18.0	64.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0060157	DOID	diffuse alopecia areata	2.0	5.0	19.0	61.0	12.0	1
http://purl.obolibrary.org/obo/DOID_4610	DOID	intestinal benign neoplasm	3.466666666666667	8.466666666666667	18.866666666666667	53.86666666666667	15.4	15
http://purl.obolibrary.org/obo/DOID_7390	DOID	superior vena cava leiomyosarcoma	26.0	48.0	7.0	13.0	6.0	1
http://purl.obolibrary.org/obo/DOID_7140	DOID	Bartholin's gland small cell carcinoma	2.0	3.0	15.0	60.0	20.0	1
http://purl.obolibrary.org/obo/DOID_12965	DOID	subleukemic leukemia	2.0	3.0	16.0	64.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070287	DOID	primary autosomal recessive microcephaly 11	1.0	3.0	24.0	62.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110334	DOID	osteogenesis imperfecta type 1	1.0	1.0	14.0	52.0	32.0	1
http://purl.obolibrary.org/obo/DOID_0060839	DOID	isolated microphthalmia 2	1.0	2.0	14.0	63.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0050711	DOID	aceruloplasminemia	1.0	1.0	12.0	63.0	23.0	1
http://purl.obolibrary.org/obo/DOID_3002	DOID	ovary neuroendocrine neoplasm	2.0	8.0	36.0	46.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0060716	DOID	autosomal recessive congenital ichthyosis 7	2.0	2.0	8.0	44.0	44.0	1
http://purl.obolibrary.org/obo/DOID_219	DOID	colon cancer	8.625	21.125	23.875	37.5	8.875	8
http://purl.obolibrary.org/obo/DOID_0111341	DOID	primary failure of tooth eruption	1.0	1.0	17.0	60.0	21.0	1
http://purl.obolibrary.org/obo/DOID_5658	DOID	lipid-rich carcinoma	3.5	9.5	24.0	52.5	11.0	2
http://purl.obolibrary.org/obo/DOID_0111020	DOID	cone-rod dystrophy 9	1.0	3.0	25.0	60.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0070194	DOID	autosomal recessive chronic granulomatous disease cytochrome b-positive type III	1.0	2.0	22.0	63.0	12.0	1
http://purl.obolibrary.org/obo/DOID_83	DOID	cataract	1.7203389830508475	5.372881355932203	22.838983050847457	56.19491525423729	13.711864406779661	59
http://purl.obolibrary.org/obo/DOID_0080424	DOID	developmental and epileptic encephalopathy 44	1.0	1.0	15.0	53.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0110328	DOID	hypertrophic cardiomyopathy 25	2.0	5.0	16.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070059	DOID	autosomal dominant non-syndromic intellectual disability 29	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_11577	DOID	Cauda equina syndrome	1.0	2.0	12.0	59.0	26.0	1
http://purl.obolibrary.org/obo/DOID_1461	DOID	cholesterol embolism	2.0	2.0	13.0	66.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111925	DOID	spermatogenic failure 32	2.0	1.0	11.0	30.0	56.0	1
http://purl.obolibrary.org/obo/DOID_0060016	DOID	CD3delta deficiency	4.5	21.5	27.0	40.5	6.5	1
http://purl.obolibrary.org/obo/DOID_0080401	DOID	orofacial cleft 8	2.0	5.0	24.0	57.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110818	DOID	hereditary spastic paraplegia 73	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060573	DOID	von Willebrand's disease 1	1.0	2.0	20.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111073	DOID	progressive familial heart block	1.25	3.75	22.5	56.75	15.75	4
http://purl.obolibrary.org/obo/DOID_13777	DOID	epidermodysplasia verruciformis	1.0	4.0	24.5	61.0	9.5	1
http://purl.obolibrary.org/obo/DOID_6339	DOID	vulvar eccrine adenocarcinoma	4.0	14.0	26.0	47.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0080464	DOID	developmental and epileptic encephalopathy 53	1.0	1.0	13.0	43.0	41.0	1
http://purl.obolibrary.org/obo/DOID_7388	DOID	pulmonary vein leiomyosarcoma	5.0	11.0	19.0	52.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0110281	DOID	autosomal recessive limb-girdle muscular dystrophy type 2G	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_1184	DOID	nephrotic syndrome	1.72	4.04	19.32	57.68	17.16	25
http://purl.obolibrary.org/obo/DOID_0050892	DOID	adrenal gland pheochromocytoma	11.5	26.5	18.5	30.0	14.0	2
http://purl.obolibrary.org/obo/DOID_2312	DOID	nocardiosis	3.5	2.5	11.0	48.0	34.5	1
http://purl.obolibrary.org/obo/DOID_13027	DOID	transient global amnesia	1.0	1.0	11.0	67.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0060609	DOID	microcephalic osteodysplastic primordial dwarfism type II	1.0	1.0	12.0	60.5	25.5	1
http://purl.obolibrary.org/obo/DOID_0111658	DOID	ectodermal dysplasia 4	3.0	10.0	27.0	49.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080762	DOID	autosomal recessive limb-girdle muscular dystrophy type 2Z	1.0	4.0	25.0	57.0	13.0	1
http://purl.obolibrary.org/obo/DOID_778	DOID	delusional disorder	1.5	1.5	12.5	50.0	34.0	2
http://purl.obolibrary.org/obo/DOID_5897	DOID	ovarian clear cell adenofibroma	9.0	19.0	15.0	43.5	14.0	2
http://purl.obolibrary.org/obo/DOID_0080050	DOID	acromesomelic dysplasia, Maroteaux type	1.0	2.0	14.0	60.0	23.0	1
http://purl.obolibrary.org/obo/DOID_3307	DOID	teratoma	5.75	18.75	22.5	42.25	11.0	4
http://purl.obolibrary.org/obo/DOID_0080510	DOID	epidermolysis bullosa simplex localized type	1.0	1.0	13.0	59.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0110403	DOID	retinitis pigmentosa 13	1.0	3.0	19.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050540	DOID	Charcot-Marie-Tooth disease type 3	2.0	4.0	16.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_8186	DOID	fallopian tube gestational choriocarcinoma	3.0	5.0	20.0	57.0	16.0	1
http://purl.obolibrary.org/obo/DOID_5630	DOID	Bartholin's gland adenosquamous carcinoma	3.0	8.0	22.0	55.0	12.0	1
http://purl.obolibrary.org/obo/DOID_2326	DOID	gastroenteritis	1.8333333333333335	5.666666666666667	15.75	53.16666666666667	23.333333333333332	2
http://purl.obolibrary.org/obo/DOID_0080487	DOID	peroxisome biogenesis disorder 13A	1.0	3.0	19.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050547	DOID	familial medullary thyroid carcinoma	4.0	13.0	26.0	48.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080979	DOID	arthrogryposis multiplex congenita-3	1.0	0.0	2.0	17.0	79.0	1
http://purl.obolibrary.org/obo/DOID_0111861	DOID	Meester-Loeys syndrome	1.0	1.0	13.0	56.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0110873	DOID	holoprosencephaly 9	2.0	4.0	20.0	61.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060789	DOID	hypomyelinating leukodystrophy 4	1.0	2.0	18.0	61.0	18.0	1
http://purl.obolibrary.org/obo/DOID_2871	DOID	endometrial carcinoma	4.25	11.333333333333334	21.166666666666668	48.5	14.833333333333334	12
http://purl.obolibrary.org/obo/DOID_8484	DOID	maple bark strippers' lung	2.0	2.0	10.0	57.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0080154	DOID	short chain acyl-CoA dehydrogenase deficiency	1.0	2.0	14.0	62.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0110165	DOID	Charcot-Marie-Tooth disease type 2E	1.0	2.0	19.0	66.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060525	DOID	brown shrimp allergy	2.0	10.0	32.0	48.0	8.0	1
http://purl.obolibrary.org/obo/DOID_7984	DOID	sclerosing breast papilloma	1.0	1.0	13.0	66.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0110094	DOID	short-rib thoracic dysplasia 8 with or without polydactyly	1.0	2.0	17.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0110494	DOID	autosomal recessive nonsyndromic deafness 36	2.0	5.0	30.0	54.0	10.0	1
http://purl.obolibrary.org/obo/DOID_8920	DOID	leukoplakia of vagina	4.5	11.0	18.0	49.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0111242	DOID	congenital muscular dystrophy-dystroglycanopathy type A6	3.0	11.0	34.0	44.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0080496	DOID	ovarian dysgenesis 4	2.0	4.0	20.0	59.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0080636	DOID	syndromic microphthalmia	2.0	6.923076923076923	16.153846153846153	53.23076923076923	21.307692307692307	13
http://purl.obolibrary.org/obo/DOID_0070231	DOID	benign recurrent intrahepatic cholestasis 1	2.0	2.0	14.0	61.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0060358	DOID	multiple acyl-CoA dehydrogenase deficiency	9.0	14.0	19.8	44.2	13.4	1
http://purl.obolibrary.org/obo/DOID_990	DOID	congenital heart block	2.0	5.0	24.0	55.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080430	DOID	developmental and epileptic encephalopathy 65	1.0	1.0	14.0	47.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0060582	DOID	Noonan syndrome 4	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111792	DOID	congenital nystagmus 2	4.0	13.0	27.0	45.0	10.0	1
http://purl.obolibrary.org/obo/DOID_3978	DOID	extrinsic cardiomyopathy	4.2	12.0	27.0	46.2	10.4	5
http://purl.obolibrary.org/obo/DOID_4540	DOID	dysgraphia	1.0	2.0	21.0	60.0	17.0	1
http://purl.obolibrary.org/obo/DOID_11335	DOID	sarcoidosis	2.0	2.8	13.8	44.8	37.4	5
http://purl.obolibrary.org/obo/DOID_0070084	DOID	schizophrenia 8	2.0	3.0	18.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0070051	DOID	autosomal dominant non-syndromic intellectual disability 21	2.0	4.0	20.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111364	DOID	Alzheimer's disease 9	1.0	2.0	16.0	66.0	14.0	1
http://purl.obolibrary.org/obo/DOID_7650	DOID	pulmonary type ovarian small cell carcinoma	3.0	14.0	32.0	43.0	8.0	1
http://purl.obolibrary.org/obo/DOID_10887	DOID	lepromatous leprosy	1.0	2.0	15.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_1252	DOID	trichuriasis	1.5	2.5	15.5	61.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0050474	DOID	Netherton syndrome	2.0	2.0	16.0	51.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0111908	DOID	thrombophilia due to thrombomodulin defect	1.0	3.0	23.0	60.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111058	DOID	platelet-type bleeding disorder 12	1.0	2.0	19.0	57.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0040019	DOID	D-mannitol allergy	3.0	10.0	27.0	50.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111934	DOID	immunodeficiency 38	1.0	2.0	21.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110558	DOID	autosomal dominant nonsyndromic deafness 2A	2.0	4.0	17.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0060386	DOID	Chilblain lupus	1.0	1.0	14.0	52.0	31.0	1
http://purl.obolibrary.org/obo/DOID_13955	DOID	uterus interstitial leiomyoma	4.0	17.0	33.0	38.0	8.0	1
http://purl.obolibrary.org/obo/DOID_8504	DOID	impetigo	1.75	3.0	16.5	52.75	26.5	2
http://purl.obolibrary.org/obo/DOID_654	DOID	overnutrition	2.25	4.0	16.5	51.25	26.5	4
http://purl.obolibrary.org/obo/DOID_0080018	DOID	dysbaric osteonecrosis	2.0	3.0	18.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0060543	DOID	Hermansky-Pudlak syndrome 5	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111978	DOID	immunodeficiency 65	1.0	2.0	20.0	56.0	22.0	1
http://purl.obolibrary.org/obo/DOID_225	DOID	syndrome	2.2517361111111107	4.653742283950617	16.420524691358022	53.62808641975309	23.028549382716047	864
http://purl.obolibrary.org/obo/DOID_14444	DOID	sclerosing keratitis	1.3333333333333333	2.0	14.0	60.0	22.666666666666668	1
http://purl.obolibrary.org/obo/DOID_0040103	DOID	cefotiam allergy	3.0	10.0	26.0	51.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110079	DOID	Leber congenital amaurosis 8	2.0	5.0	23.0	54.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0112104	DOID	Sotos syndrome 3	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111567	DOID	retinal vasculopathy with cerebral leukodystrophy	1.0	0.0	7.0	51.0	40.0	1
http://purl.obolibrary.org/obo/DOID_1307	DOID	dementia	1.3333333333333333	2.5	16.166666666666668	58.166666666666664	21.666666666666668	6
http://purl.obolibrary.org/obo/DOID_0060473	DOID	Kabuki syndrome	3.0	11.0	22.5	47.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110742	DOID	type 1 diabetes mellitus 3	2.0	10.0	35.0	46.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0050645	DOID	arterial tortuosity syndrome	0.0	0.0	8.0	70.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0110801	DOID	hereditary spastic paraplegia 49	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_2960	DOID	photosensitive trichothiodystrophy	1.0	3.0	21.75	59.5	13.75	4
http://purl.obolibrary.org/obo/DOID_0110964	DOID	brachydactyly type A1	5.5	18.0	19.25	45.0	12.25	4
http://purl.obolibrary.org/obo/DOID_0060700	DOID	familial hypocalciuric hypercalcemia 1	2.0	4.0	14.0	64.0	16.0	1
http://purl.obolibrary.org/obo/DOID_12450	DOID	pancytopenia	2.0	5.0	23.0	57.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111358	DOID	Floating-Harbor syndrome	1.0	1.0	12.0	48.0	38.0	1
http://purl.obolibrary.org/obo/DOID_11720	DOID	distal myopathy	1.5833333333333333	3.25	17.666666666666668	60.25	17.25	12
http://purl.obolibrary.org/obo/DOID_0050516	DOID	O'nyong'nyong fever	2.0	1.0	6.5	46.5	44.5	1
http://purl.obolibrary.org/obo/DOID_10021	DOID	duodenum cancer	2.2857142857142856	5.857142857142857	22.0	57.857142857142854	12.285714285714286	7
http://purl.obolibrary.org/obo/DOID_3973	DOID	thyroid gland medullary carcinoma	3.5	11.0	25.5	50.0	10.5	2
http://purl.obolibrary.org/obo/DOID_0060702	DOID	familial hypocalciuric hypercalcemia 3	2.0	5.0	16.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_11396	DOID	pulmonary edema	1.0	0.0	4.0	37.0	58.0	1
http://purl.obolibrary.org/obo/DOID_0110599	DOID	primary ciliary dyskinesia 3	2.0	2.0	11.0	52.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0050918	DOID	vaginal carcinoma	3.3333333333333335	12.666666666666666	32.666666666666664	43.333333333333336	8.0	3
http://purl.obolibrary.org/obo/DOID_9655	DOID	oral mucosa leukoplakia	3.0	9.0	23.0	55.0	10.0	1
http://purl.obolibrary.org/obo/DOID_2132	DOID	brain sarcoma	1.0	2.0	14.0	64.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0111013	DOID	cone-rod dystrophy 3	1.0	4.0	27.0	57.0	10.0	1
http://purl.obolibrary.org/obo/DOID_8179	DOID	cervical atypical polypoid adenomyoma	1.0	1.0	8.0	45.0	45.0	1
http://purl.obolibrary.org/obo/DOID_3700	DOID	uterine ligament adenocarcinoma	3.0	7.8	19.6	55.0	14.6	5
http://purl.obolibrary.org/obo/DOID_0112018	DOID	non-syndromic X-linked intellectual disability 104	1.0	1.0	15.0	47.0	35.0	1
http://purl.obolibrary.org/obo/DOID_0060354	DOID	Stormorken syndrome	2.0	12.0	25.666666666666668	46.333333333333336	13.666666666666666	1
http://purl.obolibrary.org/obo/DOID_0050980	DOID	spinocerebellar ataxia type 31	1.0	1.0	13.0	53.0	32.0	1
http://purl.obolibrary.org/obo/DOID_0080664	DOID	diaphyseal medullary stenosis with malignant fibrous histiocytoma	1.0	1.0	13.0	55.0	30.0	1
http://purl.obolibrary.org/obo/DOID_7953	DOID	nipple duct carcinoma	4.0	13.0	23.0	49.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111850	DOID	primary ciliary dyskinesia 36	1.0	2.0	17.0	59.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0070065	DOID	autosomal dominant non-syndromic intellectual disability 35	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_4117	DOID	vaginal adenosarcoma	5.0	19.0	29.0	39.0	8.0	1
http://purl.obolibrary.org/obo/DOID_11457	DOID	brain compression	1.0	0.0	9.0	49.0	41.0	1
http://purl.obolibrary.org/obo/DOID_9958	DOID	hemometra	2.0	4.0	14.0	65.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070042	DOID	Coffin-Siris syndrome 1	5.0	10.0	17.0	55.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0070170	DOID	spermatogenic failure 19	1.0	2.0	20.0	66.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0060499	DOID	autoimmune neuropathy	4.0	11.0	20.0	53.0	12.0	1
http://purl.obolibrary.org/obo/DOID_10969	DOID	hemiplegia	1.0	3.5	29.5	56.5	9.0	2
http://purl.obolibrary.org/obo/DOID_1933	DOID	Rubinstein-Taybi syndrome	11.0	32.0	22.0	26.0	8.0	1
http://purl.obolibrary.org/obo/DOID_12318	DOID	granular corneal dystrophy	1.8333333333333333	3.6666666666666665	15.5	47.5	31.166666666666668	3
http://purl.obolibrary.org/obo/DOID_0080653	DOID	urolithiasis	1.0	2.5	20.5	62.5	13.0	2
http://purl.obolibrary.org/obo/DOID_0111130	DOID	focal segmental glomerulosclerosis 5	2.0	6.0	23.0	56.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0050999	DOID	autosomal recessive spinocerebellar ataxia 10	1.0	1.0	12.0	55.0	31.0	1
http://purl.obolibrary.org/obo/DOID_272	DOID	hepatic vascular disease	9.0	12.5	15.75	48.5	14.5	4
http://purl.obolibrary.org/obo/DOID_3620	DOID	central nervous system cancer	2.908256880733945	8.6651376146789	21.40366972477064	50.24770642201835	16.793577981651374	109
http://purl.obolibrary.org/obo/DOID_7032	DOID	bile duct clear cell adenocarcinoma	2.0	5.0	27.0	55.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080362	DOID	X-linked spondyloepiphyseal dysplasia tarda	2.0	2.0	12.0	64.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0060758	DOID	immunodeficiency with hyper-IgM type 2	1.0	0.0	4.0	47.0	48.0	1
http://purl.obolibrary.org/obo/DOID_0060250	DOID	idiopathic scoliosis	1.0	9.0	48.0	37.0	5.0	1
http://purl.obolibrary.org/obo/DOID_0112017	DOID	non-syndromic X-linked intellectual disability 73	2.0	2.0	18.0	58.0	20.0	1
http://purl.obolibrary.org/obo/DOID_3259	DOID	orbit rhabdomyosarcoma	2.0	3.6666666666666665	15.666666666666666	55.0	23.333333333333332	3
http://purl.obolibrary.org/obo/DOID_0111267	DOID	hyaline body myopathy	1.6666666666666667	4.666666666666667	24.0	56.666666666666664	13.0	3
http://purl.obolibrary.org/obo/DOID_0111709	DOID	focal nonepidermolytic palmoplantar keratoderma 1	2.0	2.0	11.0	65.0	20.0	1
